time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
2.624992,-0.000642,0.000000,-0.000460,0.000000
2.629992,-0.000644,0.000000,-0.000334,0.000000
2.634991,-0.000646,0.000000,-0.000211,0.000000
2.639991,-0.000646,0.000000,-0.000087,0.000000
2.644991,-0.000646,0.000000,0.000039,0.000000
2.649990,-0.000646,0.000000,0.000169,0.000000
2.654990,-0.000645,0.000000,0.000304,0.000000
2.659990,-0.000643,0.000000,0.000443,0.000000
2.664989,-0.000640,0.000000,0.000584,0.000000
2.669989,-0.000637,0.000000,0.000724,0.000000
2.674989,-0.000633,0.000000,0.000858,0.000000
2.679988,-0.000628,0.000000,0.000983,0.000000
2.684988,-0.000623,0.000000,0.001094,0.000000
2.689987,-0.000617,0.000000,0.001192,0.000000
2.694987,-0.000611,0.000000,0.001276,0.000000
2.699987,-0.000604,0.000000,0.001350,0.000000
2.704986,-0.000597,0.000000,0.001420,0.000000
2.709986,-0.000590,0.000000,0.001488,0.000000
2.714986,-0.000582,0.000000,0.001558,0.000000
2.719985,-0.000574,0.000000,0.001628,0.000000
2.724985,-0.000566,0.000000,0.001699,0.000000
2.729985,-0.000557,0.000000,0.001771,0.000000
2.734984,-0.000548,0.000000,0.001841,0.000000
2.739984,-0.000539,0.000000,0.001909,0.000000
2.744983,-0.000529,0.000000,0.001976,0.000000
2.749983,-0.000519,0.000000,0.002045,0.000000
2.754983,-0.000508,0.000000,0.002120,0.000000
2.759982,-0.000497,0.000000,0.002200,0.000000
2.764982,-0.000486,0.000000,0.002285,0.000000
2.769982,-0.000475,0.000000,0.002374,0.000000
2.774981,-0.000462,0.000000,0.002465,0.000000
2.779981,-0.000450,0.000000,0.002559,0.000000
2.784981,-0.000437,0.000000,0.002652,0.000000
2.789980,-0.000423,0.000000,0.002745,0.000000
2.794980,-0.000409,0.000000,0.002835,0.000000
2.799979,-0.000395,0.000000,0.002922,0.000000
2.804979,-0.000380,0.000000,0.003004,0.000000
2.809979,-0.000365,0.000000,0.003087,0.000000
2.814978,-0.000349,0.000000,0.003172,0.000000
2.819978,-0.000333,0.000000,0.003258,0.000000
2.824978,-0.000316,0.000000,0.003346,0.000000
2.829977,-0.000299,0.000000,0.003435,0.000000
2.834977,-0.000282,0.000000,0.003526,0.000000
2.839977,-0.000264,0.000000,0.003621,0.000000
2.844976,-0.000246,0.000000,0.003719,0.000000
2.849976,-0.000227,0.000000,0.003819,0.000000
2.854975,-0.000207,0.000000,0.003917,0.000000
2.859975,-0.000187,0.000000,0.004008,0.000000
2.864975,-0.000167,0.000000,0.004084,0.000000
2.869974,-0.000146,0.000000,0.004136,0.000000
2.874974,-0.000126,0.000000,0.004158,0.000000
2.879974,-0.000105,0.000000,0.004150,0.000000
2.884973,-0.000084,0.000000,0.004111,0.000000
2.889973,-0.000064,0.000000,0.004041,0.000000
2.894973,-0.000044,0.000000,0.003943,0.000000
2.899972,-0.000025,0.000000,0.003821,0.000000
2.904972,-0.000006,0.000000,0.003683,0.000000
2.909971,0.000012,0.000000,0.003537,0.000000
2.914971,0.000029,0.000000,0.003388,0.000000
2.919971,0.000046,0.000000,0.003242,0.000000
2.924970,0.000062,0.000000,0.003101,0.000000
2.929970,0.000077,0.000000,0.002965,0.000000
2.934970,0.000091,0.000000,0.002835,0.000000
2.939969,0.000105,0.000000,0.002709,0.000000
2.944969,0.000118,0.000000,0.002590,0.000000
2.949969,0.000131,0.000000,0.002475,0.000000
2.954968,0.000143,0.000000,0.002368,0.000000
2.959968,0.000154,0.000000,0.002268,0.000000
2.964967,0.000165,0.000000,0.002171,0.000000
2.969967,0.000176,0.000000,0.002075,0.000000
2.974967,0.000186,0.000000,0.001975,0.000000
2.979966,0.000195,0.000000,0.001870,0.000000
2.984966,0.000205,0.000000,0.001761,0.000000
2.989966,0.000213,0.000000,0.001649,0.000000
2.994965,0.000221,0.000000,0.001536,0.000000
2.999965,0.000228,0.000000,0.001426,0.000000
3.004965,0.000235,0.000000,0.001320,0.000000
3.009964,0.000241,0.000000,0.001217,0.000000
3.014964,0.000247,0.000000,0.001113,0.000000
3.019964,0.000252,0.000000,0.001006,0.000000
3.024963,0.000257,0.000000,0.000893,0.000000
3.029963,0.000261,0.000000,0.000763,0.000000
3.034962,0.000265,0.000000,0.000613,0.000000
3.039962,0.000267,0.000000,0.000442,0.000000
3.044962,0.000269,0.000000,0.000252,0.000000
3.049961,0.000269,0.000000,0.000051,0.000000
3.054961,0.000269,0.000000,-0.000156,0.000000
3.059961,0.000268,0.000000,-0.000363,0.000000
3.064960,0.000265,0.000000,-0.000563,0.000000
3.069960,0.000262,0.000000,-0.000752,0.000000
3.074960,0.000258,0.000000,-0.000926,0.000000
3.079959,0.000252,0.000000,-0.001079,0.000000
3.084959,0.000247,0.000000,-0.001208,0.000000
3.089958,0.000240,0.000000,-0.001310,0.000000
3.094958,0.000233,0.000000,-0.001386,0.000000
3.099958,0.000226,0.000000,-0.001433,0.000000
3.104957,0.000219,0.000000,-0.001452,0.000000
3.109957,0.000212,0.000000,-0.001450,0.000000
3.114957,0.000205,0.000000,-0.001431,0.000000
3.119956,0.000198,0.000000,-0.001407,0.000000
3.124956,0.000191,0.000000,-0.001385,0.000000
3.129956,0.000184,0.000000,-0.001374,0.000000
3.134955,0.000177,0.000000,-0.001381,0.000000
3.139955,0.000170,0.000000,-0.001412,0.000000
3.144954,0.000163,0.000000,-0.001473,0.000000
3.149954,0.000155,0.000000,-0.001568,0.000000
3.154954,0.000147,0.000000,-0.001701,0.000000
3.159953,0.000138,0.000000,-0.001868,0.000000
3.164953,0.000128,0.000000,-0.002068,0.000000
3.169953,0.000117,0.000000,-0.002295,0.000000
3.174952,0.000105,0.000000,-0.002548,0.000000
3.179952,0.000091,0.000000,-0.002822,0.000000
3.184952,0.000076,0.000000,-0.003110,0.000000
3.189951,0.000060,0.000000,-0.003404,0.000000
3.194951,0.000042,0.000000,-0.003692,0.000000
3.199950,0.000023,0.000000,-0.003966,0.000000
3.204950,0.000002,0.000000,-0.004213,0.000000
3.209950,-0.000020,0.000000,-0.004414,0.000000
3.214949,-0.000042,0.000000,-0.004553,0.000000
3.219949,-0.000065,0.000000,-0.004624,0.000000
3.224949,-0.000088,0.000000,-0.004622,0.000000
3.229948,-0.000111,0.000000,-0.004551,0.000000
3.234948,-0.000134,0.000000,-0.004422,0.000000
3.239948,-0.000155,0.000000,-0.004245,0.000000
3.244947,-0.000176,0.000000,-0.004031,0.000000
3.249947,-0.000195,0.000000,-0.003785,0.000000
3.254946,-0.000213,0.000000,-0.003512,0.000000
3.259946,-0.000230,0.000000,-0.003213,0.000000
3.264946,-0.000245,0.000000,-0.002887,0.000000
3.269945,-0.000259,0.000000,-0.002533,0.000000
3.274945,-0.000270,0.000000,-0.002151,0.000000
3.279945,-0.000280,0.000000,-0.001748,0.000000
3.284944,-0.000287,0.000000,-0.001328,0.000000
3.289944,-0.000293,0.000000,-0.000899,0.000000
3.294944,-0.000296,0.000000,-0.000464,0.000000
3.299943,-0.000297,0.000000,-0.000025,0.000000
3.304943,-0.000296,0.000000,0.000409,0.000000
3.309942,-0.000292,0.000000,0.000835,0.000000
3.314942,-0.000287,0.000000,0.001255,0.000000
3.319942,-0.000279,0.000000,0.001659,0.000000
3.324941,-0.000270,0.000000,0.002044,0.000000
3.329941,-0.000259,0.000000,0.002413,0.000000
3.334941,-0.000245,0.000000,0.002760,0.000000
3.339940,-0.000231,0.000000,0.003084,0.000000
3.344940,-0.000214,0.000000,0.003386,0.000000
3.349940,-0.000197,0.000000,0.003668,0.000000
3.354939,-0.000177,0.000000,0.003934,0.000000
3.359939,-0.000157,0.000000,0.004186,0.000000
3.364938,-0.000135,0.000000,0.004425,0.000000
3.369938,-0.000112,0.000000,0.004654,0.000000
3.374938,-0.000089,0.000000,0.004877,0.000000
3.379937,-0.000063,0.000000,0.005091,0.000000
3.384937,-0.000037,0.000000,0.005289,0.000000
3.389937,-0.000010,0.000000,0.005463,0.000000
3.394936,0.000017,0.000000,0.005610,0.000000
3.399936,0.000046,0.000000,0.005728,0.000000
3.404936,0.000075,0.000000,0.005817,0.000000
3.409935,0.000104,0.000000,0.005882,0.000000
3.414935,0.000133,0.000000,0.005931,0.000000
3.419935,0.000163,0.000000,0.005970,0.000000
3.424934,0.000193,0.000000,0.006006,0.000000
3.429934,0.000223,0.000000,0.006044,0.000000
3.434933,0.000254,0.000000,0.006088,0.000000
3.439933,0.000284,0.000000,0.006135,0.000000
3.444933,0.000315,0.000000,0.006183,0.000000
3.449932,0.000346,0.000000,0.006226,0.000000
3.454932,0.000377,0.000000,0.006257,0.000000
3.459932,0.000409,0.000000,0.006275,0.000000
3.464931,0.000440,0.000000,0.006277,0.000000
3.469931,0.000471,0.000000,0.006257,0.000000
3.474931,0.000503,0.000000,0.006212,0.000000
3.479930,0.000533,0.000000,0.006138,0.000000
3.484930,0.000564,0.000000,0.006034,0.000000
3.489929,0.000594,0.000000,0.005900,0.000000
3.494929,0.000623,0.000000,0.005740,0.000000
3.499929,0.000651,0.000000,0.005556,0.000000
3.504928,0.000678,0.000000,0.005351,0.000000
3.509928,0.000704,0.000000,0.005135,0.000000
3.514928,0.000729,0.000000,0.004917,0.000000
3.519927,0.000753,0.000000,0.004698,0.000000
3.524927,0.000776,0.000000,0.004488,0.000000
3.529927,0.000798,0.000000,0.004287,0.000000
3.534926,0.000819,0.000000,0.004100,0.000000
3.539926,0.000839,0.000000,0.003926,0.000000
3.544925,0.000858,0.000000,0.003761,0.000000
3.549925,0.000876,0.000000,0.003601,0.000000
3.554925,0.000894,0.000000,0.003441,0.000000
3.559924,0.000910,0.000000,0.003272,0.000000
3.564924,0.000926,0.000000,0.003091,0.000000
3.569924,0.000941,0.000000,0.002893,0.000000
3.574923,0.000955,0.000000,0.002683,0.000000
3.579923,0.000968,0.000000,0.002461,0.000000
3.584923,0.000979,0.000000,0.002223,0.000000
3.589922,0.000990,0.000000,0.001971,0.000000
3.594922,0.000999,0.000000,0.001705,0.000000
3.599921,0.001006,0.000000,0.001428,0.000000
3.604921,0.001013,0.000000,0.001149,0.000000
3.609921,0.001017,0.000000,0.000872,0.000000
3.614920,0.001021,0.000000,0.000602,0.000000
3.619920,0.001023,0.000000,0.000341,0.000000
3.624920,0.001024,0.000000,0.000091,0.000000
3.629919,0.001024,0.000000,-0.000147,0.000000
3.634919,0.001023,0.000000,-0.000380,0.000000
3.639919,0.001020,0.000000,-0.000601,0.000000
3.644918,0.001016,0.000000,-0.000811,0.000000
3.649918,0.001012,0.000000,-0.001011,0.000000
3.654917,0.001006,0.000000,-0.001205,0.000000
3.659917,0.000999,0.000000,-0.001392,0.000000
3.664917,0.000992,0.000000,-0.001574,0.000000
3.669916,0.000983,0.000000,-0.001753,0.000000
3.674916,0.000974,0.000000,-0.001928,0.000000
3.679916,0.000964,0.000000,-0.002103,0.000000
3.684915,0.000953,0.000000,-0.002281,0.000000
3.689915,0.000941,0.000000,-0.002456,0.000000
3.694915,0.000928,0.000000,-0.002623,0.000000
3.699914,0.000915,0.000000,-0.002778,0.000000
3.704914,0.000900,0.000000,-0.002919,0.000000
3.709913,0.000885,0.000000,-0.003045,0.000000
3.714913,0.000870,0.000000,-0.003159,0.000000
3.719913,0.000854,0.000000,-0.003259,0.000000
3.724912,0.000837,0.000000,-0.003346,0.000000
3.729912,0.000820,0.000000,-0.003418,0.000000
3.734912,0.000803,0.000000,-0.003474,0.000000
3.739911,0.000785,0.000000,-0.003515,0.000000
3.744911,0.000768,0.000000,-0.003541,0.000000
3.749911,0.000750,0.000000,-0.003551,0.000000
3.754910,0.000732,0.000000,-0.003544,0.000000
3.759910,0.000715,0.000000,-0.003517,0.000000
3.764910,0.000697,0.000000,-0.003469,0.000000
3.769909,0.000680,0.000000,-0.003404,0.000000
3.774909,0.000663,0.000000,-0.003321,0.000000
3.779908,0.000647,0.000000,-0.003222,0.000000
3.784908,0.000631,0.000000,-0.003105,0.000000
3.789908,0.000616,0.000000,-0.002970,0.000000
3.794907,0.000602,0.000000,-0.002821,0.000000
3.799907,0.000588,0.000000,-0.002655,0.000000
3.804907,0.000575,0.000000,-0.002473,0.000000
3.809906,0.000564,0.000000,-0.002278,0.000000
3.814906,0.000553,0.000000,-0.002070,0.000000
3.819906,0.000543,0.000000,-0.001853,0.000000
3.824905,0.000534,0.000000,-0.001624,0.000000
3.829905,0.000527,0.000000,-0.001387,0.000000
3.834904,0.000521,0.000000,-0.001134,0.000000
3.839904,0.000516,0.000000,-0.000867,0.000000
3.844904,0.000513,0.000000,-0.000578,0.000000
3.849903,0.000511,0.000000,-0.000263,0.000000
3.854903,0.000510,0.000000,0.000074,0.000000
3.859903,0.000512,0.000000,0.000428,0.000000
3.864902,0.000515,0.000000,0.000792,0.000000
3.869902,0.000520,0.000000,0.001157,0.000000
3.874902,0.000527,0.000000,0.001526,0.000000
3.879901,0.000536,0.000000,0.001898,0.000000
3.884901,0.000546,0.000000,0.002273,0.000000
3.889900,0.000559,0.000000,0.002653,0.000000
3.894900,0.000573,0.000000,0.003036,0.000000
3.899900,0.000589,0.000000,0.003414,0.000000
3.904899,0.000608,0.000000,0.003784,0.000000
3.909899,0.000628,0.000000,0.004137,0.000000
3.914899,0.000649,0.000000,0.004466,0.000000
3.919898,0.000673,0.000000,0.004769,0.000000
3.924898,0.000697,0.000000,0.005038,0.000000
3.929898,0.000723,0.000000,0.005265,0.000000
3.934897,0.000750,0.000000,0.005452,0.000000
3.939897,0.000778,0.000000,0.005599,0.000000
3.944896,0.000806,0.000000,0.005705,0.000000
3.949896,0.000835,0.000000,0.005767,0.000000
3.954896,0.000864,0.000000,0.005789,0.000000
3.959895,0.000893,0.000000,0.005771,0.000000
3.964895,0.000921,0.000000,0.005716,0.000000
3.969895,0.000950,0.000000,0.005625,0.000000
3.974894,0.000977,0.000000,0.005501,0.000000
3.979894,0.001004,0.000000,0.005347,0.000000
3.984894,0.001031,0.000000,0.005162,0.000000
3.989893,0.001056,0.000000,0.004945,0.000000
3.994893,0.001080,0.000000,0.004695,0.000000
3.999892,0.001102,0.000000,0.004412,0.000000
4.004892,0.001124,0.000000,0.004092,0.000000
4.009892,0.001143,0.000000,0.003739,0.000000
4.014892,0.001161,0.000000,0.003361,0.000000
4.019891,0.001176,0.000000,0.002988,0.000000
4.024891,0.001190,0.000000,0.002680,0.000000
4.029891,0.001203,0.000000,0.002525,0.000000
4.034890,0.001216,0.000000,0.002622,0.000000
4.039890,0.001230,0.000000,0.003096,0.000000
4.044889,0.001248,0.000000,0.004079,0.000000
4.049889,0.001273,0.000000,0.005714,0.000000
4.054889,0.001309,0.000000,0.008130,0.000000
4.059888,0.001359,0.000000,0.011496,0.000000
4.064888,0.001430,0.000000,0.015970,0.000000
4.069888,0.001526,0.000000,0.021679,0.000000
4.074887,0.001655,0.000000,0.028685,0.000000
4.079887,0.001823,0.000000,0.037161,0.000000
4.084887,0.002039,0.000000,0.047344,0.000000
4.089886,0.002311,0.000000,0.059385,0.000000
4.094886,0.002649,0.000000,0.073285,0.000000
4.099885,0.003062,0.000000,0.089017,0.000000
4.104885,0.003559,nan,0.106756,nan
4.109885,0.004152,nan,0.126635,nan
4.114884,0.004850,nan,0.148455,nan
4.119884,0.005662,nan,0.172140,nan
4.124884,0.006599,nan,0.197953,nan
4.129883,0.007673,nan,0.226096,nan
4.134883,0.008893,nan,0.256503,nan
4.139883,0.010273,nan,0.289218,nan
4.144882,0.011823,nan,0.324196,nan
4.149882,0.013555,nan,0.361305,nan
4.154881,0.015479,nan,0.400729,nan
4.159881,0.017606,nan,0.442273,nan
4.164881,0.019947,nan,0.485674,nan
4.169880,0.022509,nan,0.530448,nan
4.174880,0.025301,nan,0.577310,nan
4.179880,0.028333,nan,0.626049,nan
4.184879,0.031614,nan,0.676496,nan
4.189879,0.035152,nan,0.728511,nan
4.194879,0.038954,nan,0.781845,nan
4.199878,0.043025,nan,0.835714,nan
4.204878,0.047366,nan,0.889718,nan
4.209877,0.051977,nan,0.943816,nan
4.214877,0.056857,nan,0.997657,nan
4.219877,0.062007,nan,1.051509,nan
4.224876,0.067423,nan,1.104009,nan
4.229876,0.073097,nan,1.155360,nan
4.234876,0.079025,nan,1.205526,nan
4.239875,0.085199,nan,1.254104,nan
4.244875,0.091612,nan,1.301360,nan
4.249875,0.098257,nan,1.347170,nan
4.254874,0.105126,nan,1.391371,nan
4.259874,0.112210,nan,1.433675,nan
4.264874,0.119501,nan,1.474212,nan
4.269873,0.126989,nan,1.513163,nan
4.274873,0.134668,nan,1.550451,nan
4.279872,0.142528,nan,1.586034,nan
4.284872,0.150560,nan,1.620053,nan
4.289872,0.158759,nan,1.652828,nan
4.294871,0.167119,nan,1.684271,nan
4.299871,0.175631,nan,1.714570,nan
4.304871,0.184292,nan,1.743585,nan
4.309870,0.193094,nan,1.771533,nan
4.314870,0.202033,nan,1.798483,nan
4.319870,0.211103,nan,1.824329,nan
4.324869,0.220300,nan,1.849223,nan
4.329869,0.229618,nan,1.873122,nan
4.334868,0.239054,nan,1.896386,nan
4.339868,0.248604,nan,1.918990,nan
4.344868,0.258264,nan,1.940856,nan
4.349867,0.268033,nan,1.962299,nan
4.354867,0.277907,nan,1.982837,nan
4.359867,0.287881,nan,2.002700,nan
4.364866,0.297952,nan,2.021962,nan
4.369866,0.308118,nan,2.040603,nan
4.374866,0.318376,nan,2.058656,nan
4.379865,0.328722,nan,2.076181,nan
4.384865,0.339153,nan,2.093010,nan
4.389864,0.349667,nan,2.109186,nan
4.394864,0.360260,nan,2.124730,nan
4.399864,0.370929,nan,2.139908,nan
4.404863,0.381673,nan,2.154587,nan
4.409863,0.392489,nan,2.168817,nan
4.414863,0.403375,nan,2.182701,nan
4.419862,0.414329,nan,2.196144,nan
4.424862,0.425348,nan,2.209105,nan
4.429862,0.436432,nan,2.221616,nan
4.434861,0.447576,nan,2.233755,nan
4.439861,0.458781,nan,2.245593,nan
4.444860,0.470043,nan,2.256989,nan
4.449860,0.481362,nan,2.268113,nan
4.454860,0.492735,nan,2.278949,nan
4.459859,0.504161,nan,2.289580,nan
4.464859,0.515641,nan,2.299957,nan
4.469859,0.527171,nan,2.310055,nan
4.474858,0.538751,nan,2.319991,nan
4.479858,0.550380,nan,2.329767,nan
4.484858,0.562058,nan,2.339392,nan
4.489857,0.573783,nan,2.348830,nan
4.494857,0.585555,nan,2.358076,nan
4.499856,0.597373,nan,2.367214,nan
4.504856,0.609236,nan,2.376236,nan
4.509856,0.621144,nan,2.385014,nan
4.514855,0.633095,nan,2.393704,nan
4.519855,0.645089,nan,2.402255,nan
4.524855,0.657126,nan,2.410774,nan
4.529854,0.669205,nan,2.419179,nan
4.534854,0.681326,nan,2.427432,nan
4.539854,0.693487,nan,2.435522,nan
4.544853,0.705689,nan,2.443538,nan
4.549853,0.717931,nan,2.451564,nan
4.554852,0.730213,nan,2.459604,nan
4.559852,0.742535,nan,2.467667,nan
4.564852,0.754897,nan,2.475711,nan
4.569851,0.767300,nan,2.483690,nan
4.574851,0.779742,nan,2.491718,nan
4.579851,0.792225,nan,2.499654,nan
4.584850,0.804747,nan,2.507493,nan
4.589850,0.817307,nan,2.515228,nan
4.594850,0.829907,nan,2.522987,nan
4.599849,0.842545,nan,2.530724,nan
4.604849,0.855222,nan,2.538373,nan
4.609848,0.867936,nan,2.545964,nan
4.614848,0.880689,nan,2.553511,nan
4.619848,0.893479,nan,2.560960,nan
4.624847,0.906306,nan,2.568363,nan
4.629847,0.919169,nan,2.575687,nan
4.634847,0.932070,nan,2.582910,nan
4.639846,0.945006,nan,2.590022,nan
4.644846,0.957977,nan,2.596979,nan
4.649846,0.970982,nan,2.603842,nan
4.654845,0.984022,nan,2.610642,nan
4.659845,0.997095,nan,2.617481,nan
4.664845,1.010203,nan,2.624233,nan
4.669844,1.023344,nan,2.630906,nan
4.674844,1.036519,nan,2.637522,nan
4.679843,1.049726,nan,2.644110,nan
4.684843,1.062966,nan,2.650682,nan
4.689843,1.076239,nan,2.657238,nan
4.694842,1.089545,nan,2.663698,nan
4.699842,1.102882,nan,2.670013,nan
4.704842,1.116251,nan,2.676179,nan
4.709841,1.129650,nan,2.682226,nan
4.714841,1.143079,nan,2.688203,nan
4.719841,1.156538,nan,2.694033,nan
4.724840,1.170025,nan,2.699699,nan
4.729840,1.183540,nan,2.705316,nan
4.734839,1.197083,nan,2.710796,nan
4.739839,1.210653,nan,2.716159,nan
4.744839,1.224250,nan,2.721439,nan
4.749838,1.237873,nan,2.726697,nan
4.754838,1.251522,nan,2.731853,nan
4.759838,1.265196,nan,2.736879,nan
4.764837,1.278895,nan,2.741768,nan
4.769837,1.292619,nan,2.746572,nan
4.774837,1.306366,nan,2.751241,nan
4.779836,1.320136,nan,2.755757,nan
4.784836,1.333928,nan,2.760146,nan
4.789835,1.347741,nan,2.764396,nan
4.794835,1.361575,nan,2.768568,nan
4.799835,1.375430,nan,2.772657,nan
4.804834,1.389306,nan,2.776648,nan
4.809834,1.403201,nan,2.780575,nan
4.814834,1.417115,nan,2.784429,nan
4.819833,1.431049,nan,2.788195,nan
4.824833,1.445001,nan,2.791865,nan
4.829833,1.458971,nan,2.795414,nan
4.834832,1.472958,nan,2.798871,nan
4.839832,1.486963,nan,2.802277,nan
4.844831,1.500984,nan,2.805607,nan
4.849831,1.515022,nan,2.808849,nan
4.854831,1.529076,nan,2.812027,nan
4.859830,1.543146,nan,2.815145,nan
4.864830,1.557231,nan,2.818228,nan
4.869830,1.571331,nan,2.821234,nan
4.874829,1.585446,nan,2.824175,nan
4.879829,1.599575,nan,2.827028,nan
4.884829,1.613719,nan,2.829784,nan
4.889828,1.627876,nan,2.832471,nan
4.894828,1.642046,nan,2.835080,nan
4.899827,1.656229,nan,2.837646,nan
4.904827,1.670425,nan,2.840186,nan
4.909827,1.684633,nan,2.842664,nan
4.914826,1.698854,nan,2.845087,nan
4.919826,1.713086,nan,2.847459,nan
4.924826,1.727330,nan,2.849748,nan
4.929825,1.741586,nan,2.851956,nan
4.934825,1.755852,nan,2.854118,nan
4.939825,1.770129,nan,2.856220,nan
4.944824,1.784416,nan,2.858282,nan
4.949824,1.798714,nan,2.860313,nan
4.954823,1.813021,nan,2.862315,nan
4.959823,1.827339,nan,2.864304,nan
4.964823,1.841666,nan,2.866335,nan
4.969822,1.856004,nan,2.868378,nan
4.974822,1.870352,nan,2.870424,nan
4.979822,1.884711,nan,2.872493,nan
4.984821,1.899079,nan,2.874578,nan
4.989821,1.913458,nan,2.876696,nan
4.994821,1.927848,nan,2.878835,nan
4.999820,1.942249,nan,2.880974,nan
5.004820,1.956660,nan,2.883123,nan
5.009820,1.971082,nan,2.885278,nan
5.014819,1.985515,nan,2.887429,nan
5.019819,1.999959,nan,2.889548,nan
5.024818,2.014412,nan,2.891558,nan
5.029818,2.028876,nan,2.893424,nan
5.034818,2.043348,nan,2.895043,nan
5.039817,2.057827,nan,2.896302,nan
5.044817,2.072311,nan,2.897079,nan
5.049817,2.086797,nan,2.897226,nan
5.054816,2.101282,nan,2.896589,nan
5.059816,2.115761,nan,2.895030,nan
5.064816,2.130229,nan,2.892410,nan
5.069815,2.144680,nan,2.888565,nan
5.074815,2.159108,nan,2.883380,nan
5.079814,2.173506,nan,2.876761,nan
5.084814,2.187865,nan,2.868559,nan
5.089814,2.202179,nan,2.858618,nan
5.094813,2.216438,nan,2.846849,nan
5.099813,2.230632,nan,2.833026,nan
5.104813,2.244750,nan,2.817065,nan
5.109812,2.258782,nan,2.799158,nan
5.114812,2.272719,nan,2.779215,nan
5.119812,2.286550,nan,2.757223,nan
5.124811,2.300264,nan,2.733076,nan
5.129811,2.313851,nan,2.706589,nan
5.134810,2.327297,nan,2.677466,nan
5.139810,2.340592,nan,2.646222,nan
5.144810,2.353724,nan,2.612714,nan
5.149809,2.366681,nan,2.576967,nan
5.154809,2.379453,nan,2.539000,nan
5.159809,2.392028,nan,2.498750,nan
5.164808,2.404394,nan,2.455848,nan
5.169808,2.416539,nan,2.410784,nan
5.174808,2.428452,nan,2.363673,nan
5.179807,2.440124,nan,2.314343,nan
5.184807,2.451543,nan,2.263271,nan
5.189806,2.462702,nan,2.210709,nan
5.194806,2.473596,nan,2.157319,nan
5.199806,2.484220,nan,2.103119,nan
5.204805,2.494571,nan,2.048331,nan
5.209805,2.504647,nan,1.993137,nan
5.214805,2.514448,nan,1.938132,nan
5.219804,2.523974,nan,1.883588,nan
5.224804,2.533230,nan,1.829738,nan
5.229804,2.542221,nan,1.777108,nan
5.234803,2.550951,nan,1.725724,nan
5.239803,2.559431,nan,1.676377,nan
5.244802,2.567670,nan,1.628745,nan
5.249802,2.575675,nan,1.582913,nan
5.254802,2.583457,nan,1.538892,nan
5.259801,2.591024,nan,1.496719,nan
5.264801,2.598386,nan,1.456220,nan
5.269801,2.605550,nan,1.417399,nan
5.274800,2.612526,nan,1.380587,nan
5.279800,2.619322,nan,1.345229,nan
5.284800,2.625947,nan,1.311711,nan
5.289799,2.632410,nan,1.280013,nan
5.294799,2.638718,nan,1.249392,nan
5.299798,2.644876,nan,1.220121,nan
5.304798,2.650892,nan,1.192152,nan
5.309798,2.656773,nan,1.165503,nan
5.314797,2.662523,nan,1.139954,nan
5.319797,2.668150,nan,1.115664,nan
5.324797,2.673657,nan,1.092220,nan
5.329796,2.679050,nan,1.069731,nan
5.334796,2.684334,nan,1.047987,nan
5.339796,2.689510,nan,1.026974,nan
5.344795,2.694584,nan,1.006854,nan
5.349795,2.699560,nan,0.987577,nan
5.354795,2.704442,nan,0.968975,nan
5.359794,2.709233,nan,0.951052,nan
5.364794,2.713936,nan,0.933687,nan
5.369793,2.718554,nan,0.917027,nan
5.374793,2.723091,nan,0.900960,nan
5.379793,2.727550,nan,0.885519,nan
5.384792,2.731933,nan,0.870733,nan
5.389792,2.736243,nan,0.856501,nan
5.394792,2.740485,nan,0.842879,nan
5.399791,2.744659,nan,0.829660,nan
5.404791,2.748769,nan,0.816668,nan
5.409791,2.752814,nan,0.804242,nan
5.414790,2.756799,nan,0.792160,nan
5.419790,2.760725,nan,0.780542,nan
5.424789,2.764594,nan,0.769197,nan
5.429789,2.768406,nan,0.758015,nan
5.434789,2.772163,nan,0.747012,nan
5.439788,2.775866,nan,0.736337,nan
5.444788,2.779516,nan,0.725861,nan
5.449788,2.783114,nan,0.715624,nan
5.454787,2.786663,nan,0.705601,nan
5.459787,2.790161,nan,0.695722,nan
5.464787,2.793611,nan,0.686060,nan
5.469786,2.797013,nan,0.676674,nan
5.474786,2.800369,nan,0.667439,nan
5.479785,2.803678,nan,0.658325,nan
5.484785,2.806943,nan,0.649300,nan
5.489785,2.810163,nan,0.640437,nan
5.494784,2.813338,nan,0.631664,nan
5.499784,2.816471,nan,0.623117,nan
5.504784,2.819561,nan,0.614693,nan
5.509783,2.822609,nan,0.606363,nan
5.514783,2.825616,nan,0.598118,nan
5.519783,2.828582,nan,0.589844,nan
5.524782,2.831507,nan,0.581692,nan
5.529782,2.834391,nan,0.573676,nan
5.534781,2.837236,nan,0.565698,nan
5.539781,2.840040,nan,0.557712,nan
5.544781,2.842805,nan,0.549718,nan
5.549780,2.845530,nan,0.541682,nan
5.554780,2.848214,nan,0.533671,nan
5.559780,2.850858,nan,0.525686,nan
5.564779,2.853463,nan,0.517787,nan
5.569779,2.856028,nan,0.509829,nan
5.574779,2.858554,nan,0.501979,nan
5.579778,2.861040,nan,0.494195,nan
5.584778,2.863487,nan,0.486343,nan
5.589777,2.865896,nan,0.478543,nan
5.594777,2.868265,nan,0.470738,nan
5.599777,2.870595,nan,0.462881,nan
5.604776,2.872886,nan,0.455060,nan
5.609776,2.875138,nan,0.447265,nan
5.614776,2.877351,nan,0.439550,nan
